"report_number","crash_year","crash_date_time","total_number_of_vehicles","total_number_of_persons","latitude","longitude","vehicle_number","person_number","injury_severity","non_motorist_description_code","role"
90109351,2020,"2020-06-15 17:35",2,2,30.456255,-84.26982,1,1,1,0,D
90109351,2020,"2020-06-15 17:35",2,2,30.456255,-84.26982,2,2,1,0,D
89299268,2020,"2020-06-17 21:18",3,3,30.509687,-84.36215,1,1,1,0,D
89299268,2020,"2020-06-17 21:18",3,3,30.509687,-84.36215,2,2,1,0,D
89299268,2020,"2020-06-17 21:18",3,3,30.509687,-84.36215,3,3,2,0,D
89299269,2020,"2020-06-17 18:45",2,3,30.49505,-84.325554,1,1,3,0,D
89299269,2020,"2020-06-17 18:45",2,3,30.49505,-84.325554,2,2,1,0,D
89299270,2020,"2020-06-17 15:55",2,3,30.545656,-84.25122,1,1,1,0,D
89299270,2020,"2020-06-17 15:55",2,3,30.545656,-84.25122,2,2,1,0,D
90109930,2020,"2020-07-23 22:49",1,3,30.436867,-84.29023,1,1,4,0,D
90109932,2020,"2020-07-23 05:03",1,1,30.443941,-84.27937,1,1,1,0,D
90109933,2020,"2020-07-23 06:05",1,1,30.441978,-84.23032,1,1,2,0,D
90109953,2020,"2020-07-24 11:01",2,3,30.449217,-84.22022,1,1,2,0,D
90109953,2020,"2020-07-24 11:01",2,3,30.449217,-84.22022,2,2,1,0,D
90109954,2020,"2020-07-24 12:35",2,4,30.45008,-84.280655,1,1,1,0,D
90109954,2020,"2020-07-24 12:35",2,4,30.45008,-84.280655,2,2,1,0,D
90109958,2020,"2020-07-24 18:16",2,3,30.46388,-84.30061,1,1,1,0,D
90109958,2020,"2020-07-24 18:16",2,3,30.46388,-84.30061,2,2,1,0,D
90109968,2020,"2020-07-25 14:14",2,2,30.432726,-84.249535,1,1,,0,D
90109968,2020,"2020-07-25 14:14",2,2,30.432726,-84.249535,2,2,1,0,D
90109970,2020,"2020-07-25 20:20",1,1,30.444605,-84.28769,1,1,1,0,D
90109935,2020,"2020-07-23 07:46",2,3,30.463589,-84.32388,1,1,2,0,D
90109935,2020,"2020-07-23 07:46",2,3,30.463589,-84.32388,2,2,1,0,D
89299370,2020,"2020-07-22 13:02",2,2,30.435247,-84.28062,1,1,1,0,D
89299370,2020,"2020-07-22 13:02",2,2,30.435247,-84.28062,2,2,2,0,D
89299371,2020,"2020-07-22 18:00",2,3,30.313543,-84.253265,1,1,1,0,D
89299371,2020,"2020-07-22 18:00",2,3,30.313543,-84.253265,2,2,1,0,D
90109976,2020,"2020-07-26 05:54",1,2,30.440975,-84.263954,1,1,1,0,D
90109979,2020,"2020-07-26 01:00",1,1,30.461313,-84.26569,1,1,1,0,D
90109980,2020,"2020-07-26 12:37",2,2,30.461805,-84.222946,1,1,1,0,D
90109980,2020,"2020-07-26 12:37",2,2,30.461805,-84.222946,2,2,1,0,D
90109981,2020,"2020-07-26 13:04",2,3,30.502464,-84.24814,1,1,1,0,D
90109981,2020,"2020-07-26 13:04",2,3,30.502464,-84.24814,2,2,2,0,D
89299328,2020,"2020-07-07 15:26",2,2,30.382313,-84.272995,1,1,1,0,D
89299328,2020,"2020-07-07 15:26",2,2,30.382313,-84.272995,2,2,2,0,D
89299331,2020,"2020-07-08 17:50",2,2,30.561234,-84.21515,1,1,1,0,D
89299331,2020,"2020-07-08 17:50",2,2,30.561234,-84.21515,2,2,1,0,D
89299332,2020,"2020-07-08 14:51",2,2,30.376,-84.293625,1,1,1,0,D
89299332,2020,"2020-07-08 14:51",2,2,30.376,-84.293625,2,2,1,0,D
89299333,2020,"2020-07-08 22:10",1,1,30.548134,-84.27242,1,1,1,0,D
89299334,2020,"2020-07-08 16:34",2,3,30.487438,-84.31717,1,1,1,0,D
89299334,2020,"2020-07-08 16:34",2,3,30.487438,-84.31717,2,2,1,0,D
89299340,2020,"2020-07-12 22:30",2,1,30.572186,-84.22032,1,1,1,0,D
88326802,2020,"2020-05-11 21:24",1,2,30.45942,-84.3549,1,1,1,0,D
90111252,2020,"2020-10-03 23:23",2,4,30.435492,-84.30177,1,1,1,0,D
90111252,2020,"2020-10-03 23:23",2,4,30.435492,-84.30177,2,2,1,0,D
88137988,2020,"2020-09-22 12:50",2,2,30.458645,-84.23172,1,1,1,0,D
88137988,2020,"2020-09-22 12:50",2,2,30.458645,-84.23172,2,2,1,0,D
88137989,2020,"2020-09-25 07:30",1,1,30.491188,-84.282394,1,1,1,0,D
88137990,2020,"2020-09-25 13:35",1,1,30.483583,-84.38066,1,1,1,0,D
88137991,2020,"2020-09-27 02:00",1,1,30.413324,-84.07657,1,1,1,0,D
88137992,2020,"2020-09-30 07:40",2,2,30.419254,-84.14027,1,1,1,0,D
88137992,2020,"2020-09-30 07:40",2,2,30.419254,-84.14027,2,2,1,0,D
88260923,2020,"2020-10-02 18:30",1,1,30.671669,-84.286736,1,1,3,0,D
88260924,2020,"2020-10-03 19:45",1,1,30.60799,-84.29526,1,1,1,0,D
90111278,2020,"2020-10-04 15:16",2,4,30.476574,-84.23625,1,1,1,0,D
90111278,2020,"2020-10-04 15:16",2,4,30.476574,-84.23625,2,2,2,0,D
90110481,2020,"2020-08-24 18:25",2,5,30.461487,-84.285126,1,1,,0,D
90110481,2020,"2020-08-24 18:25",2,5,30.461487,-84.285126,2,2,1,0,D
90110485,2020,"2020-08-24 20:05",3,4,30.450048,-84.31714,1,1,,0,D
90110485,2020,"2020-08-24 20:05",3,4,30.450048,-84.31714,2,2,3,0,D
90110485,2020,"2020-08-24 20:05",3,4,30.450048,-84.31714,3,3,1,0,D
90110683,2020,"2020-09-01 21:09",2,1,30.506954,-84.24213,1,1,1,0,D
90110730,2020,"2020-09-06 10:25",2,1,30.461315,-84.35842,1,1,,0,D
88297661,2020,"2020-11-26 07:30",2,2,30.402643,-84.23503,1,1,1,0,D
88297661,2020,"2020-11-26 07:30",2,2,30.402643,-84.23503,2,2,1,0,D
90110956,2020,"2020-09-16 21:31",3,3,30.465376,-84.33587,2,2,2,0,D
90110956,2020,"2020-09-16 21:31",3,3,30.465376,-84.33587,1,1,1,0,D
90110956,2020,"2020-09-16 21:31",3,3,30.465376,-84.33587,3,3,1,0,D
90110957,2020,"2020-09-17 01:58",2,6,30.44674,-84.306496,1,1,1,0,D
90110957,2020,"2020-09-17 01:58",2,6,30.44674,-84.306496,2,2,1,0,D
90110962,2020,"2020-09-17 07:50",2,2,30.424019,-84.22669,1,1,2,0,D
90110962,2020,"2020-09-17 07:50",2,2,30.424019,-84.22669,2,2,3,0,D
90111154,2020,"2020-09-26 00:15",2,1,30.4383,-84.30745,1,1,1,0,D
90111275,2020,"2020-10-04 20:10",1,1,30.434414,-84.29489,1,1,1,0,D
90111286,2020,"2020-10-05 03:42",2,2,30.429316,-84.33849,1,1,,0,D
90111286,2020,"2020-10-05 03:42",2,2,30.429316,-84.33849,2,2,1,0,D
90111330,2020,"2020-10-07 15:10",2,3,30.448988,-84.304596,1,1,1,0,D
90111330,2020,"2020-10-07 15:10",2,3,30.448988,-84.304596,2,2,1,0,D
89299679,2020,"2020-10-09 18:20",3,9,30.537792,-84.361244,1,1,1,0,D
89299679,2020,"2020-10-09 18:20",3,9,30.537792,-84.361244,2,2,3,0,D
89299679,2020,"2020-10-09 18:20",3,9,30.537792,-84.361244,3,3,2,0,D
89299680,2020,"2020-10-09 19:05",2,5,30.577806,-84.23479,1,1,1,0,D
89299680,2020,"2020-10-09 19:05",2,5,30.577806,-84.23479,2,2,1,0,D
90110967,2020,"2020-09-17 21:38",2,2,30.449015,-84.31018,1,1,1,0,D
90110967,2020,"2020-09-17 21:38",2,2,30.449015,-84.31018,2,2,1,0,D
90110969,2020,"2020-09-17 16:11",2,4,30.440603,-84.31716,1,1,2,0,D
90110969,2020,"2020-09-17 16:11",2,4,30.440603,-84.31716,2,2,2,0,D
90110970,2020,"2020-09-18 06:16",1,1,30.422699,-84.249214,1,1,1,0,D
90111023,2020,"2020-09-21 07:28",2,3,30.402416,-84.23775,1,1,,0,D
90111023,2020,"2020-09-21 07:28",2,3,30.402416,-84.23775,2,2,1,0,D
89769393,2020,"2020-09-17 14:30",2,2,30.437786,-84.30229,1,1,1,0,D
89769393,2020,"2020-09-17 14:30",2,2,30.437786,-84.30229,2,2,1,0,D
89769403,2020,"2020-10-06 15:30",1,1,30.44071,-84.29539,1,1,1,0,D
88224829,2020,"2020-10-01 17:15",1,1,30.421177,-84.1264,1,1,1,0,D
90111106,2020,"2020-09-25 16:33",2,2,30.49756,-84.24657,1,1,1,0,D
90111106,2020,"2020-09-25 16:33",2,2,30.49756,-84.24657,2,2,2,0,D
89147441,2020,"2020-01-22 09:15",2,5,30.46964,-84.230995,1,1,1,0,D
89147441,2020,"2020-01-22 09:15",2,5,30.46964,-84.230995,2,2,1,0,D
89147442,2020,"2020-01-22 09:55",2,2,30.494251,-84.24495,1,1,1,0,D
89147442,2020,"2020-01-22 09:55",2,2,30.494251,-84.24495,2,2,1,0,D
89147443,2020,"2020-01-22 11:35",2,2,30.463541,-84.323875,1,1,1,0,D
89147443,2020,"2020-01-22 11:35",2,2,30.463541,-84.323875,2,2,1,0,D
89147445,2020,"2020-01-22 11:33",2,2,30.463455,-84.323875,1,1,,0,D
89147445,2020,"2020-01-22 11:33",2,2,30.463455,-84.323875,2,2,1,0,D
89147446,2020,"2020-01-22 14:05",2,2,30.505377,-84.24907,1,1,1,0,D
89147446,2020,"2020-01-22 14:05",2,2,30.505377,-84.24907,2,2,1,0,D
89147452,2020,"2020-01-22 18:06",2,2,30.452604,-84.33769,1,1,1,0,D
89147452,2020,"2020-01-22 18:06",2,2,30.452604,-84.33769,2,2,1,0,D
89148918,2020,"2020-03-20 11:32",2,2,30.481817,-84.2952,1,1,1,0,D
89148918,2020,"2020-03-20 11:32",2,2,30.481817,-84.2952,2,2,1,0,D
89148922,2020,"2020-03-24 17:18",2,2,30.463459,-84.28551,1,1,1,0,D
89148922,2020,"2020-03-24 17:18",2,2,30.463459,-84.28551,2,2,1,0,D
89148355,2020,"2020-02-26 16:20",2,2,30.419367,-84.35034,1,1,,0,D
89148355,2020,"2020-02-26 16:20",2,2,30.419367,-84.35034,2,2,1,0,D
89148560,2020,"2020-03-02 22:32",3,4,30.434383,-84.30196,1,1,3,0,D
89148560,2020,"2020-03-02 22:32",3,4,30.434383,-84.30196,2,2,1,0,D
89148560,2020,"2020-03-02 22:32",3,4,30.434383,-84.30196,3,3,1,0,D
89148715,2020,"2020-03-11 08:21",2,2,30.487461,-84.27737,1,1,1,0,D
89148715,2020,"2020-03-11 08:21",2,2,30.487461,-84.27737,2,2,1,0,D
89148887,2020,"2020-03-21 19:34",1,2,30.451283,-84.24962,1,1,2,0,D
89148931,2020,"2020-03-19 19:05",2,3,30.412483,-84.28309,1,1,1,0,D
89148931,2020,"2020-03-19 19:05",2,3,30.412483,-84.28309,2,2,1,0,D
89148923,2020,"2020-03-24 19:34",3,3,30.444742,-84.29389,1,1,1,0,D
89148923,2020,"2020-03-24 19:34",3,3,30.444742,-84.29389,2,2,1,0,D
89148923,2020,"2020-03-24 19:34",3,3,30.444742,-84.29389,3,3,1,0,D
89148924,2020,"2020-03-24 11:50",2,2,30.375946,-84.29214,1,1,1,0,D
89148924,2020,"2020-03-24 11:50",2,2,30.375946,-84.29214,2,2,1,0,D
89148925,2020,"2020-03-24 22:04",1,1,30.412062,-84.3096,1,1,1,0,D
89148926,2020,"2020-03-25 11:14",2,3,30.442148,-84.280655,1,1,1,0,D
89148926,2020,"2020-03-25 11:14",2,3,30.442148,-84.280655,2,2,2,0,D
89148927,2020,"2020-03-25 12:20",2,2,30.506039,-84.24684,1,1,1,0,D
89148927,2020,"2020-03-25 12:20",2,2,30.506039,-84.24684,2,2,1,0,D
89148932,2020,"2020-03-25 15:07",2,1,30.480202,-84.3039,1,1,2,0,D
89148933,2020,"2020-03-25 19:44",2,3,30.456224,-84.34485,1,1,2,0,D
89148933,2020,"2020-03-25 19:44",2,3,30.456224,-84.34485,2,2,2,0,D
89148935,2020,"2020-03-25 19:45",2,1,30.373877,-84.29168,1,1,,0,D
89148936,2020,"2020-03-25 19:30",2,3,30.45951,-84.35664,1,1,1,0,D
89148936,2020,"2020-03-25 19:30",2,3,30.45951,-84.35664,2,2,1,0,D
89769364,2020,"2020-03-26 04:00",1,1,30.444065,-84.3018,1,1,1,0,D
89146221,2019,"2019-11-29 11:22",2,3,30.444662,-84.27848,1,1,1,0,D
89146221,2019,"2019-11-29 11:22",2,3,30.444662,-84.27848,2,2,1,0,D
89148386,2020,"2020-02-27 20:00",2,2,30.465572,-84.34394,1,1,1,0,D
90112060,2020,"2020-11-11 06:55",2,3,30.45921,-84.36069,1,1,,0,D
90112060,2020,"2020-11-11 06:55",2,3,30.45921,-84.36069,2,2,1,0,D
90112112,2020,"2020-11-13 18:51",2,2,30.447119,-84.31966,1,1,1,0,D
90112112,2020,"2020-11-13 18:51",2,2,30.447119,-84.31966,2,2,1,0,D
88181405,2020,"2020-11-22 16:18",1,1,30.51397,-84.08057,1,1,3,0,D
90112149,2020,"2020-11-16 13:55",2,2,30.458961,-84.308334,1,1,1,0,D
90112149,2020,"2020-11-16 13:55",2,2,30.458961,-84.308334,2,2,1,0,D
90112151,2020,"2020-11-16 15:35",2,2,30.422592,-84.29617,1,1,1,0,D
90112151,2020,"2020-11-16 15:35",2,2,30.422592,-84.29617,2,2,1,0,D
90112157,2020,"2020-11-17 07:37",2,2,30.42992,-84.24365,1,1,1,0,D
90112157,2020,"2020-11-17 07:37",2,2,30.42992,-84.24365,2,2,3,0,D
89149038,2020,"2020-04-08 18:05",1,2,30.463459,-84.3239,1,1,1,0,D
89149043,2020,"2020-04-09 17:44",2,2,30.383495,-84.29426,1,1,,0,D
89149043,2020,"2020-04-09 17:44",2,2,30.383495,-84.29426,2,2,1,0,D
89149059,2020,"2020-04-13 12:29",2,2,30.435827,-84.29808,1,1,,0,D
89149059,2020,"2020-04-13 12:29",2,2,30.435827,-84.29808,2,2,1,0,D
89149061,2020,"2020-04-13 16:37",2,2,30.480354,-84.30322,1,1,1,0,D
89149061,2020,"2020-04-13 16:37",2,2,30.480354,-84.30322,2,2,1,0,D
89147929,2020,"2020-02-10 18:28",2,2,30.459959,-84.22789,1,1,,0,D
89147929,2020,"2020-02-10 18:28",2,2,30.459959,-84.22789,2,2,1,0,D
89147950,2020,"2020-02-11 15:28",2,1,30.403936,-84.2378,1,1,,0,D
89148294,2020,"2020-02-24 13:00",2,1,30.475986,-84.29785,1,1,,0,D
89149062,2020,"2020-04-13 17:34",1,1,30.476276,-84.29804,1,1,1,0,D
89149063,2020,"2020-04-14 10:00",2,4,30.536606,-84.21253,1,1,1,0,D
89149063,2020,"2020-04-14 10:00",2,4,30.536606,-84.21253,2,2,1,0,D
89148314,2020,"2020-02-25 17:04",2,2,30.397568,-84.28929,1,1,,0,D
89148314,2020,"2020-02-25 17:04",2,2,30.397568,-84.28929,2,2,1,0,D
89148426,2020,"2020-02-28 16:38",2,1,30.40146,-84.28027,1,1,,0,D
88178497,2020,"2020-04-11 18:02",2,2,30.33004,-84.31137,1,1,1,0,D
88178497,2020,"2020-04-11 18:02",2,2,30.33004,-84.31137,2,2,4,0,D
90111068,2020,"2020-09-24 09:23",2,2,30.417137,-84.28241,1,1,1,0,D
90111068,2020,"2020-09-24 09:23",2,2,30.417137,-84.28241,2,2,1,0,D
90111072,2020,"2020-09-24 14:25",2,1,30.437002,-84.29469,1,1,,0,D
90111078,2020,"2020-09-24 18:11",2,3,30.42664,-84.23126,1,1,1,0,D
90111078,2020,"2020-09-24 18:11",2,3,30.42664,-84.23126,2,2,1,0,D
90111081,2020,"2020-09-24 15:10",1,1,30.460026,-84.25884,1,1,1,0,D
88294851,2020,"2020-09-27 17:13",5,11,30.478224,-84.07019,1,1,1,0,D
88294851,2020,"2020-09-27 17:13",5,11,30.478224,-84.07019,2,9,1,0,D
88294851,2020,"2020-09-27 17:13",5,11,30.478224,-84.07019,3,5,1,0,D
88294851,2020,"2020-09-27 17:13",5,11,30.478224,-84.07019,4,7,1,0,D
88294851,2020,"2020-09-27 17:13",5,11,30.478224,-84.07019,5,3,1,0,D
90111083,2020,"2020-09-24 20:07",2,3,30.435465,-84.284325,1,1,1,0,D
90111083,2020,"2020-09-24 20:07",2,3,30.435465,-84.284325,2,2,1,0,D
90111088,2020,"2020-09-24 18:29",1,1,30.488203,-84.25575,1,1,1,0,D
90111164,2020,"2020-09-28 07:10",2,1,30.424011,-84.22219,1,1,1,0,D
90111165,2020,"2020-09-28 08:00",2,1,30.539116,-84.23532,1,1,1,0,D
90111167,2020,"2020-09-28 12:17",2,2,30.461367,-84.22812,1,1,1,0,D
90111167,2020,"2020-09-28 12:17",2,2,30.461367,-84.22812,2,2,1,0,D
90112205,2020,"2020-11-19 17:55",3,4,30.419918,-84.27823,1,1,1,0,D
90112205,2020,"2020-11-19 17:55",3,4,30.419918,-84.27823,2,2,1,0,D
90112205,2020,"2020-11-19 17:55",3,4,30.419918,-84.27823,3,3,1,0,D
90112207,2020,"2020-11-19 18:27",4,5,30.427176,-84.22831,1,1,,0,D
90112207,2020,"2020-11-19 18:27",4,5,30.427176,-84.22831,2,2,1,0,D
90112207,2020,"2020-11-19 18:27",4,5,30.427176,-84.22831,3,3,1,0,D
90112207,2020,"2020-11-19 18:27",4,5,30.427176,-84.22831,4,4,1,0,D
89299828,2020,"2020-11-19 11:01",2,2,30.507595,-84.29489,1,1,1,0,D
89299828,2020,"2020-11-19 11:01",2,2,30.507595,-84.29489,2,2,1,0,D
89299830,2020,"2020-11-17 10:33",2,2,30.499323,-84.28893,1,1,1,0,D
89299830,2020,"2020-11-17 10:33",2,2,30.499323,-84.28893,2,2,1,0,D
89299833,2020,"2020-11-20 13:48",1,1,30.50236,-84.29497,1,1,1,0,D
88278985,2020,"2020-11-17 20:24",1,1,30.49811,-84.20139,1,1,1,0,D
88301149,2020,"2020-11-18 09:23",2,2,30.48734,-84.31726,1,1,1,0,D
88301149,2020,"2020-11-18 09:23",2,2,30.48734,-84.31726,2,2,1,0,D
88301150,2020,"2020-11-20 05:50",1,1,30.41591,-84.54613,1,1,1,0,D
89299782,2020,"2020-11-06 19:10",2,4,30.453608,-84.28072,1,1,1,0,D
89299782,2020,"2020-11-06 19:10",2,4,30.453608,-84.28072,2,2,1,0,D
89299783,2020,"2020-11-06 22:00",2,3,30.458673,-84.37379,1,1,1,0,D
89299783,2020,"2020-11-06 22:00",2,3,30.458673,-84.37379,2,2,1,0,D
89299784,2020,"2020-11-06 11:13",2,1,30.44042,-84.35392,1,1,1,0,D
89299785,2020,"2020-11-07 12:14",2,4,30.396786,-84.6063,1,1,1,0,D
89299785,2020,"2020-11-07 12:14",2,4,30.396786,-84.6063,2,2,1,0,D
89299786,2020,"2020-11-07 00:15",1,1,30.58118,-84.22552,1,1,1,0,D
89299787,2020,"2020-11-07 12:13",2,5,30.544277,-84.22701,1,1,1,0,D
89299787,2020,"2020-11-07 12:13",2,5,30.544277,-84.22701,2,2,1,0,D
89299788,2020,"2020-11-08 07:52",2,3,30.392643,-84.6189,1,1,3,0,D
89299788,2020,"2020-11-08 07:52",2,3,30.392643,-84.6189,2,2,2,0,D
89299789,2020,"2020-11-08 15:11",1,1,30.488201,-84.321526,1,1,1,0,D
90111418,2020,"2020-10-11 02:00",2,2,30.421843,-84.290955,1,1,1,0,D
90111418,2020,"2020-10-11 02:00",2,2,30.421843,-84.290955,2,2,1,0,D
90112272,2020,"2020-11-22 14:24",2,3,30.449108,-84.27832,1,1,1,0,D
90112272,2020,"2020-11-22 14:24",2,3,30.449108,-84.27832,2,2,1,0,D
90112353,2020,"2020-11-28 04:00",1,1,30.508312,-84.225746,1,1,1,0,D
90112398,2020,"2020-12-01 12:41",2,1,30.481155,-84.23513,1,1,1,0,D
90112476,2020,"2020-12-05 21:05",1,1,30.432123,-84.253426,1,1,1,0,D
88349809,2020,"2020-12-25 19:20",2,3,30.49755,-84.26714,1,1,1,0,D
88349809,2020,"2020-12-25 19:20",2,3,30.49755,-84.26714,2,2,1,0,D
90112530,2020,"2020-12-08 07:53",2,2,30.507269,-84.22711,2,2,1,0,D
90112530,2020,"2020-12-08 07:53",2,2,30.507269,-84.22711,1,1,1,0,D
90112531,2020,"2020-12-08 13:20",2,1,30.45962,-84.30387,1,1,,0,D
90112532,2020,"2020-12-08 18:13",2,2,30.43558,-84.26185,1,1,,0,D
90112532,2020,"2020-12-08 18:13",2,2,30.43558,-84.26185,2,2,1,0,D
90112533,2020,"2020-12-08 15:05",2,2,30.46353,-84.3151,1,1,1,0,D
90112533,2020,"2020-12-08 15:05",2,2,30.46353,-84.3151,2,2,1,0,D
90112535,2020,"2020-12-08 18:36",2,2,30.474054,-84.28889,1,1,1,0,D
90112535,2020,"2020-12-08 18:36",2,2,30.474054,-84.28889,2,2,1,0,D
90112536,2020,"2020-12-09 10:52",2,2,30.504698,-84.250565,1,1,1,0,D
90112536,2020,"2020-12-09 10:52",2,2,30.504698,-84.250565,2,2,1,0,D
90112537,2020,"2020-12-09 13:06",1,1,30.430168,-84.28205,1,1,1,0,D
90112538,2020,"2020-12-09 08:40",2,1,30.426958,-84.302635,1,1,1,0,D
90112203,2020,"2020-11-19 16:34",4,5,30.412577,-84.29136,1,1,,0,D
90112203,2020,"2020-11-19 16:34",4,5,30.412577,-84.29136,2,2,3,0,D
90112203,2020,"2020-11-19 16:34",4,5,30.412577,-84.29136,3,3,1,0,D
90112203,2020,"2020-11-19 16:34",4,5,30.412577,-84.29136,4,4,,0,D
90112204,2020,"2020-11-19 16:28",2,2,30.439947,-84.25776,1,1,1,0,D
90112204,2020,"2020-11-19 16:28",2,2,30.439947,-84.25776,2,2,1,0,D
90112566,2020,"2020-12-11 15:35",1,1,30.531677,-84.18516,1,1,,0,D
90112569,2020,"2020-12-11 06:46",2,4,30.459328,-84.25956,1,1,1,0,D
90112569,2020,"2020-12-11 06:46",2,4,30.459328,-84.25956,2,2,1,0,D
90112570,2020,"2020-12-11 08:10",2,4,30.434723,-84.20114,1,1,1,0,D
90112570,2020,"2020-12-11 08:10",2,4,30.434723,-84.20114,2,2,1,0,D
89299892,2020,"2020-12-02 20:30",1,1,30.313826,-84.2473,1,1,1,0,D
89299898,2020,"2020-12-09 08:15",1,1,30.579332,-84.23822,1,1,1,0,D
89299884,2020,"2020-12-03 11:50",2,2,30.548943,-84.27119,1,1,1,0,D
89299884,2020,"2020-12-03 11:50",2,2,30.548943,-84.27119,2,2,1,0,D
89299893,2020,"2020-12-07 09:05",2,2,30.499334,-84.247314,1,1,1,0,D
89299893,2020,"2020-12-07 09:05",2,2,30.499334,-84.247314,2,2,1,0,D
90112199,2020,"2020-11-19 13:55",2,2,30.43157,-84.22468,1,1,1,0,D
90112199,2020,"2020-11-19 13:55",2,2,30.43157,-84.22468,2,2,1,0,D
90112208,2020,"2020-11-19 18:22",2,2,30.412552,-84.290184,1,1,3,0,D
90112208,2020,"2020-11-19 18:22",2,2,30.412552,-84.290184,2,2,2,0,D
89299827,2020,"2020-11-19 13:50",2,2,30.439262,-84.40597,1,1,1,0,D
89299827,2020,"2020-11-19 13:50",2,2,30.439262,-84.40597,2,2,1,0,D
89299831,2020,"2020-11-19 13:40",1,1,30.340036,-84.25459,1,1,1,0,D
89299834,2020,"2020-11-20 09:48",2,2,30.519115,-84.126434,1,1,1,0,D
89299834,2020,"2020-11-20 09:48",2,2,30.519115,-84.126434,2,2,1,0,D
90112242,2020,"2020-11-21 08:31",2,2,30.435644,-84.30037,1,1,1,0,D
90112242,2020,"2020-11-21 08:31",2,2,30.435644,-84.30037,2,2,1,0,D
90112245,2020,"2020-11-21 10:42",2,1,30.426691,-84.29696,1,1,1,0,D
90112246,2020,"2020-11-21 11:17",2,2,30.435476,-84.27933,1,1,2,0,D
90112246,2020,"2020-11-21 11:17",2,2,30.435476,-84.27933,2,2,1,0,D
89299835,2020,"2020-11-21 10:28",1,1,30.315712,-84.69438,1,1,3,0,D
89299836,2020,"2020-11-21 07:43",2,3,30.434952,-84.36535,1,1,3,0,D
89299836,2020,"2020-11-21 07:43",2,3,30.434952,-84.36535,2,2,1,0,D
88261407,2020,"2020-11-19 10:42",1,1,30.48144,-84.31368,1,1,1,0,D
88276834,2020,"2020-11-22 17:40",2,3,30.49411,-84.27562,1,1,1,0,D
88276834,2020,"2020-11-22 17:40",2,3,30.49411,-84.27562,2,2,1,0,D
88261402,2020,"2020-10-30 18:10",2,3,30.462898,-84.216965,1,1,1,0,D
88261402,2020,"2020-10-30 18:10",2,3,30.462898,-84.216965,2,2,1,0,D
90109660,2020,"2020-07-06 15:00",2,2,30.458202,-84.34544,1,1,,0,D
90109660,2020,"2020-07-06 15:00",2,2,30.458202,-84.34544,2,2,1,0,D
90109815,2020,"2020-07-16 12:59",2,2,30.449665,-84.28843,1,1,,0,D
90110090,2020,"2020-08-01 12:51",2,2,30.455637,-84.334564,1,1,,0,D
90110090,2020,"2020-08-01 12:51",2,2,30.455637,-84.334564,2,2,1,0,D
88301134,2020,"2020-09-02 22:38",1,1,30.42858,-84.11773,1,1,2,0,D
88195425,2020,"2020-08-23 14:25",2,3,30.381786,-84.28957,1,1,3,0,D
88195425,2020,"2020-08-23 14:25",2,3,30.381786,-84.28957,2,3,4,0,D
89989351,2020,"2020-10-27 13:32",2,2,,,1,1,1,0,D
89146977,2020,"2020-01-02 08:00",3,3,30.435492,-84.28308,1,1,1,0,D
88195438,2020,"2020-11-13 22:50",2,3,30.448807,-84.31052,1,1,1,0,D
88195438,2020,"2020-11-13 22:50",2,3,30.448807,-84.31052,2,2,1,0,D
88301156,2020,"2020-12-04 15:28",2,3,30.44507,-84.40366,1,1,1,0,D
88301156,2020,"2020-12-04 15:28",2,3,30.44507,-84.40366,2,2,1,0,D
86957945,2017,"2017-05-21 22:39",2,4,,,1,1,1,0,D
89140921,2019,"2019-05-08 14:50",2,2,30.452131,-84.306465,1,1,,0,D
89140921,2019,"2019-05-08 14:50",2,2,30.452131,-84.306465,2,2,1,0,D
90112434,2020,"2020-12-02 18:24",2,2,30.43509,-84.28978,1,1,3,0,D
90112434,2020,"2020-12-02 18:24",2,2,30.43509,-84.28978,2,2,3,0,D
88349802,2020,"2020-12-08 17:00",2,3,30.49128,-84.32347,1,1,1,0,D
88349802,2020,"2020-12-08 17:00",2,3,30.49128,-84.32347,2,2,1,0,D
90112441,2020,"2020-12-03 13:17",2,3,30.41495,-84.28069,1,1,1,0,D
90112441,2020,"2020-12-03 13:17",2,3,30.41495,-84.28069,2,2,1,0,D
90112454,2020,"2020-12-04 09:33",2,2,30.425009,-84.24929,1,1,1,0,D
90112454,2020,"2020-12-04 09:33",2,2,30.425009,-84.24929,2,2,1,0,D
89146977,2020,"2020-01-02 08:00",3,3,30.435492,-84.28308,2,2,2,0,D
89298851,2020,"2020-02-09 17:50",2,1,30.450966,-84.17711,1,1,1,0,D
89146977,2020,"2020-01-02 08:00",3,3,30.435492,-84.28308,3,3,1,0,D
89769322,2020,"2020-02-05 11:22",2,3,30.438677,-84.30079,1,1,1,0,D
89769322,2020,"2020-02-05 11:22",2,3,30.438677,-84.30079,2,2,1,0,D
89147856,2020,"2020-02-07 15:45",3,3,30.46231,-84.22207,1,1,2,0,D
89147856,2020,"2020-02-07 15:45",3,3,30.46231,-84.22207,2,2,1,0,D
89147856,2020,"2020-02-07 15:45",3,3,30.46231,-84.22207,3,3,1,0,D
89147857,2020,"2020-02-07 20:29",2,4,30.510275,-84.24729,1,1,1,0,D
89147857,2020,"2020-02-07 20:29",2,4,30.510275,-84.24729,2,2,1,0,D
89147863,2020,"2020-02-08 06:45",1,1,30.427954,-84.24248,1,1,2,0,D
