"report_number","crash_year","crash_date_time","total_number_of_vehicles","total_number_of_persons","latitude","longitude","vehicle_number","person_number","injury_severity","non_motorist_description_code","role"
90115324,2021,"2021-05-06 13:35",2,4,30.45244,-84.24903,2,2,1,0,D
90115324,2021,"2021-05-06 13:35",2,4,30.45244,-84.24903,2,3,2,0,P
90115324,2021,"2021-05-06 13:35",2,4,30.45244,-84.24903,2,4,2,0,P
90115326,2021,"2021-05-06 14:17",2,2,30.445786,-84.288574,1,1,1,0,D
90115326,2021,"2021-05-06 14:17",2,2,30.445786,-84.288574,2,2,2,0,D
90115327,2021,"2021-05-06 15:25",1,1,30.412506,-84.26388,1,1,3,0,D
90115328,2021,"2021-05-06 16:13",2,3,30.44913,-84.30499,1,1,,0,D
90115328,2021,"2021-05-06 16:13",2,3,30.44913,-84.30499,2,2,1,0,D
90115328,2021,"2021-05-06 16:13",2,3,30.44913,-84.30499,,3,1,7,N
90115330,2021,"2021-05-06 20:08",2,2,30.431189,-84.2263,1,1,,0,D
90115330,2021,"2021-05-06 20:08",2,2,30.431189,-84.2263,2,2,1,0,D
90115331,2021,"2021-05-06 17:35",2,2,30.446915,-84.27832,1,1,1,0,D
90115331,2021,"2021-05-06 17:35",2,2,30.446915,-84.27832,2,2,2,0,D
90115332,2021,"2021-05-06 22:46",2,3,30.469519,-84.277275,1,1,2,0,D
90115332,2021,"2021-05-06 22:46",2,3,30.469519,-84.277275,2,2,2,0,D
90115332,2021,"2021-05-06 22:46",2,3,30.469519,-84.277275,2,3,2,0,P
90115333,2021,"2021-05-07 00:38",1,1,30.426268,-84.24709,1,1,3,0,D
90115334,2021,"2021-05-06 21:30",2,2,30.4366,-84.28067,1,1,1,0,D
90115334,2021,"2021-05-06 21:30",2,2,30.4366,-84.28067,2,2,2,0,D
90115335,2021,"2021-05-07 03:46",2,2,30.449099,-84.313805,1,1,2,0,D
90115335,2021,"2021-05-07 03:46",2,2,30.449099,-84.313805,2,2,1,0,D
90115336,2021,"2021-05-07 04:30",1,1,30.434193,-84.344124,1,1,1,0,D
90115337,2021,"2021-05-07 08:38",2,2,30.4382,-84.27865,1,1,1,0,D
90115337,2021,"2021-05-07 08:38",2,2,30.4382,-84.27865,2,2,1,0,D
90115338,2021,"2021-05-07 08:53",2,3,30.487436,-84.226944,1,1,1,0,D
90115338,2021,"2021-05-07 08:53",2,3,30.487436,-84.226944,2,2,3,0,D
90115338,2021,"2021-05-07 08:53",2,3,30.487436,-84.226944,2,3,3,0,P
90115339,2021,"2021-05-07 11:20",2,2,30.500893,-84.25239,1,1,1,0,D
90115339,2021,"2021-05-07 11:20",2,2,30.500893,-84.25239,2,2,1,0,D
90115340,2021,"2021-05-07 14:45",2,3,30.435474,-84.29724,1,1,1,0,D
90115340,2021,"2021-05-07 14:45",2,3,30.435474,-84.29724,2,2,1,0,D
90115340,2021,"2021-05-07 14:45",2,3,30.435474,-84.29724,2,3,1,0,P
90115341,2021,"2021-05-07 15:28",3,4,30.42925,-84.302284,1,1,2,0,D
90115341,2021,"2021-05-07 15:28",3,4,30.42925,-84.302284,2,2,1,0,D
90115341,2021,"2021-05-07 15:28",3,4,30.42925,-84.302284,3,3,1,0,D
90115341,2021,"2021-05-07 15:28",3,4,30.42925,-84.302284,1,4,2,0,P
90115342,2021,"2021-05-07 15:00",2,4,30.42945,-84.24224,1,1,1,0,D
90115342,2021,"2021-05-07 15:00",2,4,30.42945,-84.24224,2,2,1,0,D
90115342,2021,"2021-05-07 15:00",2,4,30.42945,-84.24224,1,3,1,0,P
90115342,2021,"2021-05-07 15:00",2,4,30.42945,-84.24224,1,4,1,0,P
90115343,2021,"2021-05-07 15:00",2,2,30.477592,-84.3631,1,1,1,0,D
90115343,2021,"2021-05-07 15:00",2,2,30.477592,-84.3631,2,2,2,0,D
90115344,2021,"2021-05-04 15:49",2,2,30.47765,-84.2371,1,1,1,0,D
90115344,2021,"2021-05-04 15:49",2,2,30.47765,-84.2371,2,2,1,0,D
90115345,2021,"2021-05-07 16:45",2,2,30.410164,-84.24865,1,1,,0,D
90115345,2021,"2021-05-07 16:45",2,2,30.410164,-84.24865,,2,1,5,N
90115346,2021,"2021-05-07 18:25",2,3,30.457859,-84.284355,1,1,1,0,D
90115346,2021,"2021-05-07 18:25",2,3,30.457859,-84.284355,2,2,1,0,D
90115346,2021,"2021-05-07 18:25",2,3,30.457859,-84.284355,1,3,1,0,P
90115347,2021,"2021-05-07 19:10",2,5,30.424492,-84.30224,1,1,,0,D
90115347,2021,"2021-05-07 19:10",2,5,30.424492,-84.30224,2,2,1,0,D
90115347,2021,"2021-05-07 19:10",2,5,30.424492,-84.30224,2,3,1,0,P
90115347,2021,"2021-05-07 19:10",2,5,30.424492,-84.30224,2,4,2,0,P
90115347,2021,"2021-05-07 19:10",2,5,30.424492,-84.30224,2,5,1,0,P
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,1,1,1,0,D
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,2,2,1,0,D
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,3,3,1,0,D
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,4,4,1,0,D
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,3,5,1,0,P
90115348,2021,"2021-05-07 17:24",4,6,30.463558,-84.31325,3,6,1,0,P
90115350,2021,"2021-05-07 14:55",2,3,30.46106,-84.26117,1,1,1,0,D
90115350,2021,"2021-05-07 14:55",2,3,30.46106,-84.26117,2,2,1,0,D
90115350,2021,"2021-05-07 14:55",2,3,30.46106,-84.26117,1,3,1,0,P
90115351,2021,"2021-05-07 21:56",2,3,30.496529,-84.246124,1,1,1,0,D
90115351,2021,"2021-05-07 21:56",2,3,30.496529,-84.246124,2,2,1,0,D
90115351,2021,"2021-05-07 21:56",2,3,30.496529,-84.246124,2,3,1,0,P
90115352,2021,"2021-05-07 21:50",2,5,30.448948,-84.313995,1,1,1,0,D
90115352,2021,"2021-05-07 21:50",2,5,30.448948,-84.313995,2,2,1,0,D
90115352,2021,"2021-05-07 21:50",2,5,30.448948,-84.313995,1,3,1,0,P
90115352,2021,"2021-05-07 21:50",2,5,30.448948,-84.313995,1,4,1,0,P
90115352,2021,"2021-05-07 21:50",2,5,30.448948,-84.313995,2,5,1,0,P
90115353,2021,"2021-05-07 17:20",3,4,30.480953,-84.3046,1,1,,0,D
90115353,2021,"2021-05-07 17:20",3,4,30.480953,-84.3046,2,2,1,0,D
90115353,2021,"2021-05-07 17:20",3,4,30.480953,-84.3046,3,3,1,0,D
90115353,2021,"2021-05-07 17:20",3,4,30.480953,-84.3046,3,4,1,0,P
90115354,2021,"2021-05-08 00:22",2,2,30.432146,-84.24954,1,1,,0,D
90115354,2021,"2021-05-08 00:22",2,2,30.432146,-84.24954,2,2,1,0,D
90115355,2021,"2021-05-08 23:25",1,1,30.45043,-84.34185,1,1,2,0,D
90115357,2021,"2021-05-08 08:30",2,1,30.433567,-84.3018,1,1,1,0,D
90115358,2021,"2021-05-08 10:04",2,2,30.459623,-84.26197,1,1,,0,D
90115358,2021,"2021-05-08 10:04",2,2,30.459623,-84.26197,2,2,1,0,D
90115361,2021,"2021-05-08 13:34",1,1,30.4416,-84.25704,1,1,2,0,D
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,1,1,2,0,D
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,2,2,1,0,D
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,3,3,2,0,D
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,1,4,3,0,P
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,3,5,3,0,P
90115363,2021,"2021-05-08 14:54",3,6,30.420044,-84.26762,3,6,1,0,P
90115364,2021,"2021-05-08 15:15",2,3,30.422573,-84.29619,1,1,2,0,D
90115364,2021,"2021-05-08 15:15",2,3,30.422573,-84.29619,2,2,2,0,D
90115364,2021,"2021-05-08 15:15",2,3,30.422573,-84.29619,1,3,1,0,P
90115365,2021,"2021-05-08 15:43",2,3,30.466476,-84.268135,1,1,1,0,D
90115365,2021,"2021-05-08 15:43",2,3,30.466476,-84.268135,2,2,1,0,D
90115365,2021,"2021-05-08 15:43",2,3,30.466476,-84.268135,1,3,1,0,P
90115366,2021,"2021-05-08 06:12",1,1,30.45951,-84.356735,1,1,,0,D
90115367,2021,"2021-05-08 20:50",1,2,30.457586,-84.36505,1,1,1,0,D
90115367,2021,"2021-05-08 20:50",1,2,30.457586,-84.36505,,2,2,3,N
90115369,2021,"2021-05-08 21:27",2,2,30.498991,-84.33509,1,1,1,0,D
90115369,2021,"2021-05-08 21:27",2,2,30.498991,-84.33509,2,2,1,0,D
90115372,2021,"2021-05-09 01:44",2,1,30.437168,-84.26416,1,1,,0,D
90115373,2021,"2021-05-09 04:00",2,3,30.472958,-84.30616,1,1,2,0,D
90115373,2021,"2021-05-09 04:00",2,3,30.472958,-84.30616,1,2,1,0,P
90115373,2021,"2021-05-09 04:00",2,3,30.472958,-84.30616,1,3,1,0,P
90115374,2021,"2021-05-09 04:05",1,1,30.476704,-84.3005,1,1,1,0,D
90115375,2021,"2021-05-09 03:20",2,2,30.436615,-84.28063,1,1,1,0,D
90115375,2021,"2021-05-09 03:20",2,2,30.436615,-84.28063,2,2,1,0,D
90115376,2021,"2021-05-09 10:02",2,2,30.456318,-84.26436,1,1,3,0,D
90115376,2021,"2021-05-09 10:02",2,2,30.456318,-84.26436,2,2,1,0,D
90115377,2021,"2021-05-09 11:43",2,2,30.44769,-84.31847,1,1,1,0,D
90115377,2021,"2021-05-09 11:43",2,2,30.44769,-84.31847,2,2,3,0,D
90115379,2021,"2021-05-09 01:00",2,1,30.434814,-84.289505,1,1,,0,D
90115380,2021,"2021-05-09 15:43",2,2,30.479149,-84.298935,1,1,1,0,D
90115380,2021,"2021-05-09 15:43",2,2,30.479149,-84.298935,2,2,3,0,D
90115381,2021,"2021-05-09 17:15",2,2,30.429094,-84.22765,1,1,,0,D
90115381,2021,"2021-05-09 17:15",2,2,30.429094,-84.22765,,2,1,1,N
90115382,2021,"2021-05-09 17:00",1,2,30.44559,-84.31832,1,1,1,0,D
90115382,2021,"2021-05-09 17:00",1,2,30.44559,-84.31832,,2,3,1,N
90115383,2021,"2021-05-09 15:40",2,2,30.416397,-84.27143,1,1,,0,D
90115383,2021,"2021-05-09 15:40",2,2,30.416397,-84.27143,2,2,1,0,D
90115384,2021,"2021-05-08 22:55",1,1,30.436178,-84.29742,1,1,1,0,D
90115385,2021,"2021-05-08 19:03",2,3,30.444693,-84.28437,1,1,2,0,D
90115385,2021,"2021-05-08 19:03",2,3,30.444693,-84.28437,2,2,1,0,D
90115385,2021,"2021-05-08 19:03",2,3,30.444693,-84.28437,2,3,1,0,P
90115386,2021,"2021-05-10 07:05",2,2,30.422571,-84.29619,1,1,1,0,D
90115386,2021,"2021-05-10 07:05",2,2,30.422571,-84.29619,2,2,1,0,D
90115387,2021,"2021-05-10 08:25",2,2,30.542233,-84.22834,1,1,1,0,D
90115387,2021,"2021-05-10 08:25",2,2,30.542233,-84.22834,2,2,1,0,D
90115388,2021,"2021-05-10 09:55",2,2,30.463507,-84.36134,1,1,1,0,D
90115388,2021,"2021-05-10 09:55",2,2,30.463507,-84.36134,2,2,3,0,D
90115389,2021,"2021-05-10 10:52",2,2,30.468641,-84.23265,1,1,1,0,D
90115389,2021,"2021-05-10 10:52",2,2,30.468641,-84.23265,2,2,1,0,D
90115390,2021,"2021-05-10 11:10",2,2,30.464792,-84.27,1,1,1,0,D
90115390,2021,"2021-05-10 11:10",2,2,30.464792,-84.27,2,2,1,0,D
90115392,2021,"2021-05-10 12:33",2,3,30.447098,-84.32652,1,1,1,0,D
90115392,2021,"2021-05-10 12:33",2,3,30.447098,-84.32652,2,2,2,0,D
90115392,2021,"2021-05-10 12:33",2,3,30.447098,-84.32652,2,3,1,0,P
90115394,2021,"2021-05-10 13:58",2,3,30.4494,-84.27335,1,1,1,0,D
90115394,2021,"2021-05-10 13:58",2,3,30.4494,-84.27335,2,2,1,0,D
90115394,2021,"2021-05-10 13:58",2,3,30.4494,-84.27335,1,3,1,0,P
90115395,2021,"2021-05-10 13:03",2,2,30.405497,-84.277306,1,1,,0,D
90115395,2021,"2021-05-10 13:03",2,2,30.405497,-84.277306,2,2,1,0,D
90115396,2021,"2021-05-10 14:32",2,2,30.444775,-84.294044,1,1,,0,D
90115396,2021,"2021-05-10 14:32",2,2,30.444775,-84.294044,2,2,1,0,D
90115398,2021,"2021-05-10 20:00",2,2,30.412632,-84.289505,1,1,,0,D
90115398,2021,"2021-05-10 20:00",2,2,30.412632,-84.289505,2,2,1,0,D
90115399,2021,"2021-05-10 18:14",2,2,30.42694,-84.23277,1,1,1,0,D
90115399,2021,"2021-05-10 18:14",2,2,30.42694,-84.23277,2,2,1,0,D
90115400,2021,"2021-05-10 17:50",2,2,30.412497,-84.28124,1,1,1,0,D
90115400,2021,"2021-05-10 17:50",2,2,30.412497,-84.28124,2,2,1,0,D
90115401,2021,"2021-05-10 21:54",2,2,30.436867,-84.26183,1,1,,0,D
90115401,2021,"2021-05-10 21:54",2,2,30.436867,-84.26183,2,2,1,0,D
90115402,2021,"2021-05-10 16:21",2,2,30.44935,-84.25748,1,1,1,0,D
90115402,2021,"2021-05-10 16:21",2,2,30.44935,-84.25748,2,2,1,0,D
90115403,2021,"2021-05-10 18:50",1,1,30.502625,-84.232994,1,1,1,0,D
90115404,2021,"2021-05-10 21:32",1,1,30.436897,-84.26216,1,1,1,0,D
90115405,2021,"2021-05-10 22:53",2,2,30.475927,-84.29773,1,1,,0,D
90115405,2021,"2021-05-10 22:53",2,2,30.475927,-84.29773,2,2,1,0,D
90115406,2021,"2021-05-10 17:54",2,2,30.44059,-84.31717,1,1,1,0,D
90115406,2021,"2021-05-10 17:54",2,2,30.44059,-84.31717,2,2,3,0,D
90115407,2021,"2021-05-10 21:00",2,4,30.425802,-84.30236,1,1,3,0,D
90115407,2021,"2021-05-10 21:00",2,4,30.425802,-84.30236,2,2,3,0,D
90115407,2021,"2021-05-10 21:00",2,4,30.425802,-84.30236,1,3,1,0,P
90115407,2021,"2021-05-10 21:00",2,4,30.425802,-84.30236,2,4,3,0,P
90115409,2021,"2021-05-11 11:20",2,1,30.503536,-84.25027,1,1,1,0,D
90115410,2021,"2021-05-11 11:53",2,2,30.408253,-84.305336,1,1,,0,D
90115410,2021,"2021-05-11 11:53",2,2,30.408253,-84.305336,2,2,1,0,D
90115411,2021,"2021-05-11 11:20",3,3,30.432781,-84.22679,1,1,1,0,D
90115411,2021,"2021-05-11 11:20",3,3,30.432781,-84.22679,2,2,1,0,D
90115411,2021,"2021-05-11 11:20",3,3,30.432781,-84.22679,3,3,1,0,D
90115412,2021,"2021-05-11 13:10",2,2,30.473322,-84.34869,1,1,2,0,D
90115412,2021,"2021-05-11 13:10",2,2,30.473322,-84.34869,2,2,2,0,D
90115413,2021,"2021-05-11 11:12",2,1,30.453096,-84.29753,1,1,1,0,D
90115414,2021,"2021-05-11 13:47",2,2,30.46157,-84.30952,1,1,1,0,D
90115414,2021,"2021-05-11 13:47",2,2,30.46157,-84.30952,2,2,1,0,D
90115415,2021,"2021-05-11 12:35",2,2,30.438738,-84.28565,1,1,2,0,D
90115415,2021,"2021-05-11 12:35",2,2,30.438738,-84.28565,2,2,1,0,D
90115416,2021,"2021-05-11 13:45",2,2,30.441137,-84.328094,1,1,,0,D
90115416,2021,"2021-05-11 13:45",2,2,30.441137,-84.328094,2,2,1,0,D
90115417,2021,"2021-05-11 13:58",2,2,30.463505,-84.31093,1,1,1,0,D
90115417,2021,"2021-05-11 13:58",2,2,30.463505,-84.31093,2,2,1,0,D
90115418,2021,"2021-05-11 16:02",2,2,30.461603,-84.26079,1,1,1,0,D
90115418,2021,"2021-05-11 16:02",2,2,30.461603,-84.26079,2,2,1,0,D
90115419,2021,"2021-05-11 16:09",2,2,30.470785,-84.28945,1,1,1,0,D
90115419,2021,"2021-05-11 16:09",2,2,30.470785,-84.28945,2,2,1,0,D
90115420,2021,"2021-05-11 15:59",2,2,30.491943,-84.24274,1,1,1,0,D
90115420,2021,"2021-05-11 15:59",2,2,30.491943,-84.24274,2,2,1,0,D
90115421,2021,"2021-05-11 17:15",1,2,30.46511,-84.345406,1,1,1,0,D
90115421,2021,"2021-05-11 17:15",1,2,30.46511,-84.345406,1,2,1,0,P
90115422,2021,"2021-05-11 15:34",1,2,30.435614,-84.30163,1,1,1,0,D
90115422,2021,"2021-05-11 15:34",1,2,30.435614,-84.30163,,2,4,3,N
90115423,2021,"2021-05-11 17:15",2,3,30.481684,-84.344536,1,1,,0,D
90115423,2021,"2021-05-11 17:15",2,3,30.481684,-84.344536,2,2,1,0,D
90115423,2021,"2021-05-11 17:15",2,3,30.481684,-84.344536,2,3,1,0,P
90115424,2021,"2021-05-11 18:28",2,3,30.47319,-84.31119,1,1,1,0,D
90115424,2021,"2021-05-11 18:28",2,3,30.47319,-84.31119,2,2,1,0,D
90115424,2021,"2021-05-11 18:28",2,3,30.47319,-84.31119,2,3,1,0,P
90115425,2021,"2021-05-11 16:20",2,2,30.441837,-84.28433,1,1,2,0,D
90115425,2021,"2021-05-11 16:20",2,2,30.441837,-84.28433,2,2,3,0,D
90115426,2021,"2021-05-11 17:32",2,2,30.467545,-84.273865,1,1,1,0,D
90115426,2021,"2021-05-11 17:32",2,2,30.467545,-84.273865,2,2,1,0,D
90115427,2021,"2021-05-11 18:07",2,2,30.441196,-84.22624,1,1,1,0,D
90115427,2021,"2021-05-11 18:07",2,2,30.441196,-84.22624,2,2,1,0,D
90115428,2021,"2021-05-11 15:24",2,2,30.457806,-84.28078,1,1,1,0,D
90115428,2021,"2021-05-11 15:24",2,2,30.457806,-84.28078,2,2,1,0,D
90115429,2021,"2021-05-11 17:35",2,2,30.49497,-84.2454,1,1,,0,D
90115429,2021,"2021-05-11 17:35",2,2,30.49497,-84.2454,2,2,1,0,D
90115430,2021,"2021-05-11 17:12",2,3,30.472069,-84.29119,1,1,1,0,D
90115430,2021,"2021-05-11 17:12",2,3,30.472069,-84.29119,2,2,1,0,D
90115430,2021,"2021-05-11 17:12",2,3,30.472069,-84.29119,1,3,1,0,P
90115431,2021,"2021-05-12 19:20",2,2,30.443476,-84.28062,1,1,1,0,D
90115431,2021,"2021-05-12 19:20",2,2,30.443476,-84.28062,2,2,1,0,D
90115432,2021,"2021-05-12 02:10",1,1,30.444656,-84.28957,1,1,1,0,D
90115433,2021,"2021-05-10 09:00",2,1,30.51059,-84.251526,1,1,,0,D
90115435,2021,"2021-05-12 08:25",2,2,30.441858,-84.25854,1,1,2,0,D
90115435,2021,"2021-05-12 08:25",2,2,30.441858,-84.25854,2,2,1,0,D
90115436,2021,"2021-05-10 17:01",2,2,30.463364,-84.2281,1,1,1,0,D
90115436,2021,"2021-05-10 17:01",2,2,30.463364,-84.2281,2,2,1,0,D
90115437,2021,"2021-05-12 12:07",2,2,30.444782,-84.27893,1,1,1,0,D
90115437,2021,"2021-05-12 12:07",2,2,30.444782,-84.27893,2,2,1,0,D
90115438,2021,"2021-05-12 13:59",2,4,30.463495,-84.31514,1,1,1,0,D
90115438,2021,"2021-05-12 13:59",2,4,30.463495,-84.31514,2,2,1,0,D
90115438,2021,"2021-05-12 13:59",2,4,30.463495,-84.31514,1,3,1,0,P
90115438,2021,"2021-05-12 13:59",2,4,30.463495,-84.31514,1,4,1,0,P
90115439,2021,"2021-05-12 07:40",2,1,30.50671,-84.24356,1,1,,0,D
90115440,2021,"2021-05-12 14:07",1,1,30.4399,-84.28363,1,1,1,0,D
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,1,1,1,0,D
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,2,2,1,0,D
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,1,3,1,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,1,4,2,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,1,5,2,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,1,6,2,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,2,7,1,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,2,8,1,0,P
90115442,2021,"2021-05-12 15:22",2,9,30.497755,-84.24662,2,9,1,0,P
90115443,2021,"2021-05-12 17:05",2,1,30.426056,-84.23494,1,1,,0,D
90115444,2021,"2021-05-10 16:28",2,5,30.456884,-84.34487,1,1,1,0,D
90115444,2021,"2021-05-10 16:28",2,5,30.456884,-84.34487,2,2,3,0,D
90115444,2021,"2021-05-10 16:28",2,5,30.456884,-84.34487,2,3,1,0,P
90115444,2021,"2021-05-10 16:28",2,5,30.456884,-84.34487,2,4,3,0,P
90115444,2021,"2021-05-10 16:28",2,5,30.456884,-84.34487,2,5,1,0,P
90115445,2021,"2021-05-12 02:00",1,1,30.444658,-84.28968,1,1,,0,D
90115446,2021,"2021-05-12 20:12",1,2,30.450823,-84.29028,1,1,1,0,D
90115446,2021,"2021-05-12 20:12",1,2,30.450823,-84.29028,,2,3,3,N
90115447,2021,"2021-05-12 21:16",2,3,30.412537,-84.28306,1,1,1,0,D
90115447,2021,"2021-05-12 21:16",2,3,30.412537,-84.28306,2,2,1,0,D
90115447,2021,"2021-05-12 21:16",2,3,30.412537,-84.28306,2,3,1,0,P
90115448,2021,"2021-05-12 22:15",2,2,30.405321,-84.274376,1,1,1,0,D
90115448,2021,"2021-05-12 22:15",2,2,30.405321,-84.274376,2,2,1,0,D
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,1,1,1,0,D
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,1,2,1,0,P
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,1,3,1,0,P
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,,4,1,5,N
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,,5,1,5,N
90115449,2021,"2021-05-13 01:41",2,6,30.454662,-84.33372,,6,1,5,N
90115450,2021,"2021-05-13 06:50",3,3,30.500355,-84.247665,1,1,,0,D
90115450,2021,"2021-05-13 06:50",3,3,30.500355,-84.247665,2,2,,0,D
90115450,2021,"2021-05-13 06:50",3,3,30.500355,-84.247665,3,3,1,0,D
90115451,2021,"2021-05-13 07:55",2,2,30.449865,-84.22639,1,1,1,0,D
90115451,2021,"2021-05-13 07:55",2,2,30.449865,-84.22639,2,2,3,0,D
90115452,2021,"2021-05-12 13:44",1,2,30.414412,-84.234856,1,1,3,0,D
90115452,2021,"2021-05-12 13:44",1,2,30.414412,-84.234856,1,2,3,0,P
90115453,2021,"2021-05-12 11:33",2,3,30.44143,-84.23429,1,1,1,0,D
90115453,2021,"2021-05-12 11:33",2,3,30.44143,-84.23429,2,2,1,0,D
90115453,2021,"2021-05-12 11:33",2,3,30.44143,-84.23429,1,3,1,0,P
90115454,2021,"2021-05-13 09:30",2,2,30.463573,-84.31794,1,1,1,0,D
90115454,2021,"2021-05-13 09:30",2,2,30.463573,-84.31794,2,2,1,0,D
90115456,2021,"2021-05-13 10:10",1,1,30.431479,-84.28077,1,1,2,0,D
90115457,2021,"2021-05-13 11:09",2,3,30.412703,-84.27748,1,1,1,0,D
90115457,2021,"2021-05-13 11:09",2,3,30.412703,-84.27748,2,2,1,0,D
90115457,2021,"2021-05-13 11:09",2,3,30.412703,-84.27748,2,3,1,0,P
90115458,2021,"2021-05-13 13:43",2,2,30.438726,-84.28562,1,1,1,0,D
90115458,2021,"2021-05-13 13:43",2,2,30.438726,-84.28562,2,2,1,0,D
90115459,2021,"2021-05-13 13:13",2,2,30.45654,-84.26268,1,1,1,0,D
90115459,2021,"2021-05-13 13:13",2,2,30.45654,-84.26268,2,2,1,0,D
90115460,2021,"2021-05-13 14:02",3,3,30.46368,-84.29791,1,1,,0,D
90115460,2021,"2021-05-13 14:02",3,3,30.46368,-84.29791,2,2,1,0,D
90115460,2021,"2021-05-13 14:02",3,3,30.46368,-84.29791,3,3,1,0,D
90115461,2021,"2021-05-12 13:55",2,3,30.499367,-84.24722,1,1,1,0,D
90115461,2021,"2021-05-12 13:55",2,3,30.499367,-84.24722,2,2,1,0,D
90115461,2021,"2021-05-12 13:55",2,3,30.499367,-84.24722,1,3,1,0,P
90115462,2021,"2021-05-13 13:56",2,3,30.47598,-84.31154,1,1,2,0,D
90115462,2021,"2021-05-13 13:56",2,3,30.47598,-84.31154,2,2,1,0,D
90115462,2021,"2021-05-13 13:56",2,3,30.47598,-84.31154,1,3,1,0,P
90115464,2021,"2021-05-13 15:30",2,3,30.475536,-84.31131,1,1,1,0,D
90115464,2021,"2021-05-13 15:30",2,3,30.475536,-84.31131,2,2,2,0,D
90115464,2021,"2021-05-13 15:30",2,3,30.475536,-84.31131,2,3,2,0,P
90115465,2021,"2021-05-13 15:48",2,2,30.463612,-84.31818,1,1,1,0,D
90115465,2021,"2021-05-13 15:48",2,2,30.463612,-84.31818,2,2,1,0,D
90115466,2021,"2021-05-13 16:29",2,2,30.445953,-84.280685,1,1,1,0,D
90115466,2021,"2021-05-13 16:29",2,2,30.445953,-84.280685,2,2,1,0,D
90115467,2021,"2021-05-13 18:33",1,2,30.413275,-84.251625,1,1,1,0,D
90115467,2021,"2021-05-13 18:33",1,2,30.413275,-84.251625,1,2,1,0,P
90115468,2021,"2021-05-13 16:28",2,3,30.424547,-84.30228,1,1,1,0,D
90115468,2021,"2021-05-13 16:28",2,3,30.424547,-84.30228,2,2,1,0,D
90115468,2021,"2021-05-13 16:28",2,3,30.424547,-84.30228,2,3,1,0,P
90115469,2021,"2021-05-13 20:03",2,2,30.447699,-84.275055,1,1,1,0,D
90115469,2021,"2021-05-13 20:03",2,2,30.447699,-84.275055,2,2,1,0,D
90115470,2021,"2021-05-13 14:47",2,3,30.463219,-84.26002,1,1,1,0,D
90115470,2021,"2021-05-13 14:47",2,3,30.463219,-84.26002,2,2,1,0,D
90115470,2021,"2021-05-13 14:47",2,3,30.463219,-84.26002,1,3,1,0,P
90115472,2021,"2021-05-14 02:09",1,1,30.434238,-84.27586,1,1,1,0,D
90115474,2021,"2021-05-14 08:15",2,3,30.463531,-84.30302,1,1,1,0,D
90115474,2021,"2021-05-14 08:15",2,3,30.463531,-84.30302,2,2,1,0,D
90115474,2021,"2021-05-14 08:15",2,3,30.463531,-84.30302,2,3,1,0,P
90115475,2021,"2021-05-14 10:24",2,2,30.4345,-84.32833,1,1,1,0,D
90115475,2021,"2021-05-14 10:24",2,2,30.4345,-84.32833,2,2,1,0,D
90115476,2021,"2021-05-14 09:21",3,3,30.44361,-84.280624,1,1,3,0,D
90115476,2021,"2021-05-14 09:21",3,3,30.44361,-84.280624,2,2,1,0,D
90115476,2021,"2021-05-14 09:21",3,3,30.44361,-84.280624,3,3,1,0,D
90115479,2021,"2021-05-14 12:57",2,3,30.43224,-84.24951,1,1,1,0,D
90115479,2021,"2021-05-14 12:57",2,3,30.43224,-84.24951,2,2,1,0,D
90115479,2021,"2021-05-14 12:57",2,3,30.43224,-84.24951,2,3,1,0,P
90115480,2021,"2021-05-14 14:33",2,4,30.436457,-84.22676,1,1,1,0,D
90115480,2021,"2021-05-14 14:33",2,4,30.436457,-84.22676,2,2,1,0,D
90115480,2021,"2021-05-14 14:33",2,4,30.436457,-84.22676,1,3,1,0,P
90115480,2021,"2021-05-14 14:33",2,4,30.436457,-84.22676,2,4,1,0,P
90115481,2021,"2021-05-14 14:34",2,3,30.513008,-84.24419,1,1,1,0,D
